id,session_id,rssi,ssid,timestamp,robot_id,loc_x,loc_y,rank,ssid_loc_y,ssid_loc_x
1042,0709183908robot6,-80,zotacB1,2015-07-09 18:39:10,robot6,4349,751,3.0,200,5500
1043,0709183908robot6,-75,zotacC4,2015-07-09 18:39:10,robot6,4349,751,4.0,1280,4900
1053,0709183915robot6,-70,zotacC2,2015-07-09 18:39:16,robot6,4349,751,0.0,560,4900
1054,0709183915robot6,-75,zotacD4,2015-07-09 18:39:16,robot6,4349,751,1.0,1280,4300
1055,0709183915robot6,-76,zotacB3,2015-07-09 18:39:16,robot6,4349,751,2.0,920,5500
1056,0709183915robot6,-80,zotacB1,2015-07-09 18:39:16,robot6,4349,751,3.0,200,5500
1057,0709183915robot6,-75,zotacC4,2015-07-09 18:39:16,robot6,4349,751,4.0,1280,4900
1069,0709183921robot6,-72,zotacC2,2015-07-09 18:39:23,robot6,4350,825,0.0,560,4900
1070,0709183921robot6,-74,zotacD4,2015-07-09 18:39:23,robot6,4350,825,1.0,1280,4300
1071,0709183921robot6,-76,zotacB3,2015-07-09 18:39:23,robot6,4350,825,2.0,920,5500
1072,0709183921robot6,-80,zotacB1,2015-07-09 18:39:23,robot6,4350,825,3.0,200,5500
1073,0709183921robot6,-76,zotacC4,2015-07-09 18:39:23,robot6,4350,825,4.0,1280,4900
1087,0709183928robot6,-70,zotacC2,2015-07-09 18:39:29,robot6,4349,848,0.0,560,4900
1088,0709183928robot6,-77,zotacD4,2015-07-09 18:39:29,robot6,4349,848,1.0,1280,4300
1089,0709183928robot6,-76,zotacB3,2015-07-09 18:39:29,robot6,4349,848,2.0,920,5500
1090,0709183928robot6,-80,zotacB1,2015-07-09 18:39:29,robot6,4349,848,3.0,200,5500
1091,0709183928robot6,-77,zotacC4,2015-07-09 18:39:29,robot6,4349,848,4.0,1280,4900
1106,0709183934robot6,-71,zotacC2,2015-07-09 18:39:36,robot6,4349,848,0.0,560,4900
1107,0709183934robot6,-77,zotacD4,2015-07-09 18:39:36,robot6,4349,848,1.0,1280,4300
1108,0709183934robot6,-79,zotacB3,2015-07-09 18:39:36,robot6,4349,848,2.0,920,5500
1109,0709183934robot6,-78,zotacB1,2015-07-09 18:39:36,robot6,4349,848,3.0,200,5500
1110,0709183934robot6,-76,zotacC4,2015-07-09 18:39:36,robot6,4349,848,4.0,1280,4900
1125,0709183941robot6,-71,zotacC2,2015-07-09 18:39:42,robot6,4316,883,0.0,560,4900
1126,0709183941robot6,-74,zotacD4,2015-07-09 18:39:42,robot6,4316,883,1.0,1280,4300
1127,0709183941robot6,-79,zotacB3,2015-07-09 18:39:42,robot6,4316,883,2.0,920,5500
1128,0709183941robot6,-77,zotacB1,2015-07-09 18:39:42,robot6,4316,883,3.0,200,5500
1129,0709183941robot6,-76,zotacC4,2015-07-09 18:39:42,robot6,4316,883,4.0,1280,4900
1144,0709183948robot6,-71,zotacC2,2015-07-09 18:39:49,robot6,4348,952,0.0,560,4900
1145,0709183948robot6,-74,zotacD4,2015-07-09 18:39:49,robot6,4348,952,1.0,1280,4300
1146,0709183948robot6,-77,zotacB3,2015-07-09 18:39:49,robot6,4348,952,2.0,920,5500
1147,0709183948robot6,-79,zotacB1,2015-07-09 18:39:49,robot6,4348,952,3.0,200,5500
1148,0709183948robot6,-76,zotacC4,2015-07-09 18:39:49,robot6,4348,952,4.0,1280,4900
1161,0709183954robot6,-70,zotacC2,2015-07-09 18:39:55,robot6,4348,952,0.0,560,4900
1162,0709183954robot6,-73,zotacD4,2015-07-09 18:39:55,robot6,4348,952,1.0,1280,4300
1163,0709183954robot6,-77,zotacB3,2015-07-09 18:39:55,robot6,4348,952,2.0,920,5500
1164,0709183954robot6,-79,zotacB1,2015-07-09 18:39:55,robot6,4348,952,3.0,200,5500
1165,0709183954robot6,-72,zotacC4,2015-07-09 18:39:55,robot6,4348,952,4.0,1280,4900
1176,0709184001robot6,-71,zotacC2,2015-07-09 18:40:02,robot6,4348,952,0.0,560,4900
1177,0709184001robot6,-75,zotacD4,2015-07-09 18:40:02,robot6,4348,952,1.0,1280,4300
1178,0709184001robot6,-77,zotacB3,2015-07-09 18:40:02,robot6,4348,952,2.0,920,5500
1179,0709184001robot6,-79,zotacB1,2015-07-09 18:40:02,robot6,4348,952,3.0,200,5500
1180,0709184001robot6,-72,zotacC4,2015-07-09 18:40:02,robot6,4348,952,4.0,1280,4900
1188,0709184007robot6,-71,zotacC2,2015-07-09 18:40:08,robot6,4348,952,0.0,560,4900
1189,0709184007robot6,-74,zotacD4,2015-07-09 18:40:08,robot6,4348,952,1.0,1280,4300
1190,0709184007robot6,-77,zotacB3,2015-07-09 18:40:08,robot6,4348,952,2.0,920,5500
1191,0709184007robot6,-79,zotacB1,2015-07-09 18:40:08,robot6,4348,952,3.0,200,5500
1192,0709184007robot6,-72,zotacC4,2015-07-09 18:40:08,robot6,4348,952,4.0,1280,4900
1200,0709184014robot6,-71,zotacC2,2015-07-09 18:40:15,robot6,4348,952,0.0,560,4900
1201,0709184014robot6,-74,zotacD4,2015-07-09 18:40:15,robot6,4348,952,1.0,1280,4300
1202,0709184014robot6,-75,zotacB3,2015-07-09 18:40:15,robot6,4348,952,2.0,920,5500
1203,0709184014robot6,-78,zotacB1,2015-07-09 18:40:15,robot6,4348,952,3.0,200,5500
1204,0709184014robot6,-72,zotacC4,2015-07-09 18:40:15,robot6,4348,952,4.0,1280,4900
1214,0709184020robot6,-73,zotacC2,2015-07-09 18:40:21,robot6,4348,952,0.0,560,4900
1215,0709184020robot6,-75,zotacD4,2015-07-09 18:40:21,robot6,4348,952,1.0,1280,4300
1216,0709184020robot6,-74,zotacB3,2015-07-09 18:40:21,robot6,4348,952,2.0,920,5500
1217,0709184020robot6,-78,zotacB1,2015-07-09 18:40:21,robot6,4348,952,3.0,200,5500
1218,0709184020robot6,-73,zotacC4,2015-07-09 18:40:21,robot6,4348,952,4.0,1280,4900
1228,0709184027robot6,-73,zotacC2,2015-07-09 18:40:28,robot6,4423,927,0.0,560,4900
1229,0709184027robot6,-76,zotacD4,2015-07-09 18:40:28,robot6,4423,927,1.0,1280,4300
1230,0709184027robot6,-75,zotacB3,2015-07-09 18:40:28,robot6,4423,927,2.0,920,5500
1231,0709184027robot6,-79,zotacB1,2015-07-09 18:40:28,robot6,4423,927,3.0,200,5500
1232,0709184027robot6,-73,zotacC4,2015-07-09 18:40:28,robot6,4423,927,4.0,1280,4900
1244,0709184033robot6,-72,zotacC2,2015-07-09 18:40:34,robot6,4424,862,0.0,560,4900
1245,0709184033robot6,-75,zotacD4,2015-07-09 18:40:34,robot6,4424,862,1.0,1280,4300
1246,0709184033robot6,-78,zotacB3,2015-07-09 18:40:34,robot6,4424,862,2.0,920,5500
1247,0709184033robot6,-79,zotacB1,2015-07-09 18:40:34,robot6,4424,862,3.0,200,5500
1248,0709184033robot6,-73,zotacC4,2015-07-09 18:40:34,robot6,4424,862,4.0,1280,4900
1260,0709184040robot6,-70,zotacC2,2015-07-09 18:40:41,robot6,4425,754,0.0,560,4900
1261,0709184040robot6,-74,zotacD4,2015-07-09 18:40:41,robot6,4425,754,1.0,1280,4300
1262,0709184040robot6,-77,zotacB3,2015-07-09 18:40:41,robot6,4425,754,2.0,920,5500
1263,0709184040robot6,-77,zotacB1,2015-07-09 18:40:41,robot6,4425,754,3.0,200,5500
1264,0709184040robot6,-73,zotacC4,2015-07-09 18:40:41,robot6,4425,754,4.0,1280,4900
1277,0709184046robot6,-67,zotacC2,2015-07-09 18:40:47,robot6,4424,655,0.0,560,4900
1278,0709184046robot6,-76,zotacD4,2015-07-09 18:40:47,robot6,4424,655,1.0,1280,4300
1279,0709184046robot6,-74,zotacB3,2015-07-09 18:40:47,robot6,4424,655,2.0,920,5500
1280,0709184046robot6,-77,zotacB1,2015-07-09 18:40:47,robot6,4424,655,3.0,200,5500
1281,0709184046robot6,-73,zotacC4,2015-07-09 18:40:47,robot6,4424,655,4.0,1280,4900
1293,0709184053robot6,-67,zotacC2,2015-07-09 18:40:54,robot6,4425,558,0.0,560,4900
1294,0709184053robot6,-78,zotacD4,2015-07-09 18:40:54,robot6,4425,558,1.0,1280,4300
1295,0709184053robot6,-77,zotacB3,2015-07-09 18:40:54,robot6,4425,558,2.0,920,5500
1296,0709184053robot6,-80,zotacB1,2015-07-09 18:40:54,robot6,4425,558,3.0,200,5500
1297,0709184053robot6,-73,zotacC4,2015-07-09 18:40:54,robot6,4425,558,4.0,1280,4900
1309,0709184059robot6,-69,zotacC2,2015-07-09 18:41:00,robot6,4424,460,0.0,560,4900
1310,0709184059robot6,-78,zotacD4,2015-07-09 18:41:01,robot6,4424,460,1.0,1280,4300
1311,0709184059robot6,-76,zotacB3,2015-07-09 18:41:01,robot6,4424,460,2.0,920,5500
1312,0709184059robot6,-80,zotacB1,2015-07-09 18:41:01,robot6,4424,460,3.0,200,5500
1313,0709184059robot6,-76,zotacC4,2015-07-09 18:41:01,robot6,4424,460,4.0,1280,4900
1324,0709184106robot6,-71,zotacC2,2015-07-09 18:41:07,robot6,4446,425,0.0,560,4900
1325,0709184106robot6,-79,zotacD4,2015-07-09 18:41:07,robot6,4446,425,1.0,1280,4300
1326,0709184106robot6,-76,zotacB3,2015-07-09 18:41:07,robot6,4446,425,2.0,920,5500
1327,0709184106robot6,-80,zotacB1,2015-07-09 18:41:07,robot6,4446,425,3.0,200,5500
1328,0709184106robot6,-78,zotacC4,2015-07-09 18:41:07,robot6,4446,425,4.0,1280,4900
1338,0709184112robot6,-70,zotacC2,2015-07-09 18:41:14,robot6,4474,400,0.0,560,4900
1339,0709184112robot6,-78,zotacD4,2015-07-09 18:41:14,robot6,4474,400,1.0,1280,4300
1340,0709184112robot6,-72,zotacB3,2015-07-09 18:41:14,robot6,4474,400,2.0,920,5500
1341,0709184112robot6,-80,zotacB1,2015-07-09 18:41:14,robot6,4474,400,3.0,200,5500
1342,0709184112robot6,-78,zotacC4,2015-07-09 18:41:14,robot6,4474,400,4.0,1280,4900
1351,0709184119robot6,-71,zotacC2,2015-07-09 18:41:20,robot6,4502,376,0.0,560,4900
1352,0709184119robot6,-78,zotacD4,2015-07-09 18:41:20,robot6,4502,376,1.0,1280,4300
1353,0709184119robot6,-72,zotacB3,2015-07-09 18:41:20,robot6,4502,376,2.0,920,5500
1354,0709184119robot6,-78,zotacB1,2015-07-09 18:41:20,robot6,4502,376,3.0,200,5500
1355,0709184119robot6,-78,zotacC4,2015-07-09 18:41:20,robot6,4502,376,4.0,1280,4900
1364,0709184125robot6,-71,zotacC2,2015-07-09 18:41:26,robot6,4524,341,0.0,560,4900
1365,0709184125robot6,-80,zotacD4,2015-07-09 18:41:26,robot6,4524,341,1.0,1280,4300
1366,0709184125robot6,-77,zotacB3,2015-07-09 18:41:26,robot6,4524,341,2.0,920,5500
1367,0709184125robot6,-78,zotacB1,2015-07-09 18:41:27,robot6,4524,341,3.0,200,5500
1368,0709184125robot6,-75,zotacC4,2015-07-09 18:41:27,robot6,4524,341,4.0,1280,4900
1376,0709184132robot6,-73,zotacC2,2015-07-09 18:41:33,robot6,4524,274,0.0,560,4900
1377,0709184132robot6,-79,zotacD4,2015-07-09 18:41:33,robot6,4524,274,1.0,1280,4300
1378,0709184132robot6,-79,zotacB3,2015-07-09 18:41:33,robot6,4524,274,2.0,920,5500
1379,0709184132robot6,-78,zotacB1,2015-07-09 18:41:33,robot6,4524,274,3.0,200,5500
1380,0709184132robot6,-77,zotacC4,2015-07-09 18:41:33,robot6,4524,274,4.0,1280,4900
1388,0709184138robot6,-72,zotacC2,2015-07-09 18:41:39,robot6,4605,285,0.0,560,4900
1389,0709184138robot6,-79,zotacD4,2015-07-09 18:41:39,robot6,4605,285,1.0,1280,4300
1390,0709184138robot6,-79,zotacB3,2015-07-09 18:41:39,robot6,4605,285,2.0,920,5500
1391,0709184138robot6,-77,zotacB1,2015-07-09 18:41:39,robot6,4605,285,3.0,200,5500
1392,0709184138robot6,-80,zotacC4,2015-07-09 18:41:39,robot6,4605,285,4.0,1280,4900
1399,0709184145robot6,-70,zotacC2,2015-07-09 18:41:46,robot6,4622,284,0.0,560,4900
1400,0709184145robot6,-79,zotacD4,2015-07-09 18:41:46,robot6,4622,284,1.0,1280,4300
1401,0709184145robot6,-79,zotacB3,2015-07-09 18:41:46,robot6,4622,284,2.0,920,5500
1402,0709184145robot6,-74,zotacB1,2015-07-09 18:41:46,robot6,4622,284,3.0,200,5500
1403,0709184145robot6,-78,zotacC4,2015-07-09 18:41:46,robot6,4622,284,4.0,1280,4900
1410,0709184151robot6,-68,zotacC2,2015-07-09 18:41:52,robot6,4622,284,0.0,560,4900
1411,0709184151robot6,-79,zotacD4,2015-07-09 18:41:52,robot6,4622,284,1.0,1280,4300
1412,0709184151robot6,-78,zotacB3,2015-07-09 18:41:52,robot6,4622,284,2.0,920,5500
1413,0709184151robot6,-76,zotacB1,2015-07-09 18:41:52,robot6,4622,284,3.0,200,5500
1414,0709184151robot6,-77,zotacC4,2015-07-09 18:41:52,robot6,4622,284,4.0,1280,4900
1420,0709184158robot6,-70,zotacC2,2015-07-09 18:41:59,robot6,4622,284,0.0,560,4900
1421,0709184158robot6,-79,zotacD4,2015-07-09 18:41:59,robot6,4622,284,1.0,1280,4300
1422,0709184158robot6,-79,zotacB3,2015-07-09 18:41:59,robot6,4622,284,2.0,920,5500
1423,0709184158robot6,-75,zotacB1,2015-07-09 18:41:59,robot6,4622,284,3.0,200,5500
1424,0709184158robot6,-78,zotacC4,2015-07-09 18:41:59,robot6,4622,284,4.0,1280,4900
1430,0709184204robot6,-70,zotacC2,2015-07-09 18:42:05,robot6,4622,284,0.0,560,4900
1431,0709184204robot6,-79,zotacB3,2015-07-09 18:42:05,robot6,4622,284,1.0,920,5500
1432,0709184204robot6,-75,zotacB1,2015-07-09 18:42:05,robot6,4622,284,2.0,200,5500
1433,0709184204robot6,-78,zotacC4,2015-07-09 18:42:05,robot6,4622,284,3.0,1280,4900
1434,0709184204robot6,-71,zotacD2,2015-07-09 18:42:05,robot6,4622,284,4.0,560,4300
1439,0709184210robot6,-70,zotacC2,2015-07-09 18:42:12,robot6,4622,284,0.0,560,4900
1440,0709184210robot6,-78,zotacB3,2015-07-09 18:42:12,robot6,4622,284,1.0,920,5500
1441,0709184210robot6,-76,zotacB1,2015-07-09 18:42:12,robot6,4622,284,2.0,200,5500
1442,0709184210robot6,-77,zotacC4,2015-07-09 18:42:12,robot6,4622,284,3.0,1280,4900
1443,0709184210robot6,-72,zotacD2,2015-07-09 18:42:12,robot6,4622,284,4.0,560,4300
1449,0709184217robot6,-70,zotacC2,2015-07-09 18:42:18,robot6,4622,284,0.0,560,4900
1450,0709184217robot6,-80,zotacB3,2015-07-09 18:42:18,robot6,4622,284,1.0,920,5500
1451,0709184217robot6,-76,zotacB1,2015-07-09 18:42:18,robot6,4622,284,2.0,200,5500
1452,0709184217robot6,-78,zotacC4,2015-07-09 18:42:18,robot6,4622,284,3.0,1280,4900
1453,0709184217robot6,-70,zotacD2,2015-07-09 18:42:18,robot6,4622,284,4.0,560,4300
1459,0709184223robot6,-69,zotacC2,2015-07-09 18:42:25,robot6,4622,284,0.0,560,4900
1460,0709184223robot6,-80,zotacB3,2015-07-09 18:42:25,robot6,4622,284,1.0,920,5500
1461,0709184223robot6,-76,zotacB1,2015-07-09 18:42:25,robot6,4622,284,2.0,200,5500
1462,0709184223robot6,-78,zotacC4,2015-07-09 18:42:25,robot6,4622,284,3.0,1280,4900
1463,0709184223robot6,-70,zotacD2,2015-07-09 18:42:25,robot6,4622,284,4.0,560,4300
1469,0709184230robot6,-69,zotacC2,2015-07-09 18:42:31,robot6,4622,284,0.0,560,4900
1470,0709184230robot6,-78,zotacB3,2015-07-09 18:42:31,robot6,4622,284,1.0,920,5500
1471,0709184230robot6,-76,zotacB1,2015-07-09 18:42:31,robot6,4622,284,2.0,200,5500
1472,0709184230robot6,-79,zotacC4,2015-07-09 18:42:31,robot6,4622,284,3.0,1280,4900
1473,0709184230robot6,-72,zotacD2,2015-07-09 18:42:31,robot6,4622,284,4.0,560,4300
1479,0709184236robot6,-70,zotacC2,2015-07-09 18:42:38,robot6,4622,284,0.0,560,4900
1480,0709184236robot6,-78,zotacB3,2015-07-09 18:42:38,robot6,4622,284,1.0,920,5500
1481,0709184236robot6,-76,zotacB1,2015-07-09 18:42:38,robot6,4622,284,2.0,200,5500
1482,0709184236robot6,-79,zotacC4,2015-07-09 18:42:38,robot6,4622,284,3.0,1280,4900
1483,0709184236robot6,-72,zotacD2,2015-07-09 18:42:38,robot6,4622,284,4.0,560,4300
1490,0709184243robot6,-70,zotacC2,2015-07-09 18:42:44,robot6,4622,284,0.0,560,4900
1491,0709184243robot6,-78,zotacB3,2015-07-09 18:42:44,robot6,4622,284,1.0,920,5500
1492,0709184243robot6,-76,zotacB1,2015-07-09 18:42:44,robot6,4622,284,2.0,200,5500
1493,0709184243robot6,-79,zotacC4,2015-07-09 18:42:44,robot6,4622,284,3.0,1280,4900
1494,0709184243robot6,-72,zotacD2,2015-07-09 18:42:44,robot6,4622,284,4.0,560,4300
1501,0709184249robot6,-70,zotacC2,2015-07-09 18:42:50,robot6,4622,284,0.0,560,4900
1502,0709184249robot6,-78,zotacB3,2015-07-09 18:42:51,robot6,4622,284,1.0,920,5500
1503,0709184249robot6,-75,zotacB1,2015-07-09 18:42:51,robot6,4622,284,2.0,200,5500
1504,0709184249robot6,-79,zotacC4,2015-07-09 18:42:51,robot6,4622,284,3.0,1280,4900
1505,0709184249robot6,-72,zotacD2,2015-07-09 18:42:51,robot6,4622,284,4.0,560,4300
1512,0709184256robot6,-69,zotacC2,2015-07-09 18:42:57,robot6,4622,284,0.0,560,4900
1513,0709184256robot6,-78,zotacB3,2015-07-09 18:42:57,robot6,4622,284,1.0,920,5500
1514,0709184256robot6,-75,zotacB1,2015-07-09 18:42:57,robot6,4622,284,2.0,200,5500
1515,0709184256robot6,-76,zotacC4,2015-07-09 18:42:57,robot6,4622,284,3.0,1280,4900
1516,0709184256robot6,-70,zotacD2,2015-07-09 18:42:57,robot6,4622,284,4.0,560,4300
1523,0709184302robot6,-69,zotacC2,2015-07-09 18:43:03,robot6,4622,284,0.0,560,4900
1524,0709184302robot6,-79,zotacB3,2015-07-09 18:43:03,robot6,4622,284,1.0,920,5500
1525,0709184302robot6,-76,zotacB1,2015-07-09 18:43:03,robot6,4622,284,2.0,200,5500
1526,0709184302robot6,-77,zotacC4,2015-07-09 18:43:03,robot6,4622,284,3.0,1280,4900
1527,0709184302robot6,-70,zotacD2,2015-07-09 18:43:03,robot6,4622,284,4.0,560,4300
1534,0709184309robot6,-69,zotacC2,2015-07-09 18:43:10,robot6,4622,284,0.0,560,4900
1535,0709184309robot6,-79,zotacB3,2015-07-09 18:43:10,robot6,4622,284,1.0,920,5500
1536,0709184309robot6,-76,zotacB1,2015-07-09 18:43:10,robot6,4622,284,2.0,200,5500
1537,0709184309robot6,-77,zotacC4,2015-07-09 18:43:10,robot6,4622,284,3.0,1280,4900
1538,0709184309robot6,-70,zotacD2,2015-07-09 18:43:10,robot6,4622,284,4.0,560,4300
1544,0709184315robot6,-77,zotacC2,2015-07-09 18:43:16,robot6,4622,284,0.0,560,4900
1545,0709184315robot6,-79,zotacB3,2015-07-09 18:43:16,robot6,4622,284,1.0,920,5500
1546,0709184315robot6,-75,zotacB1,2015-07-09 18:43:16,robot6,4622,284,2.0,200,5500
1547,0709184315robot6,-77,zotacC4,2015-07-09 18:43:16,robot6,4622,284,3.0,1280,4900
1548,0709184315robot6,-70,zotacD2,2015-07-09 18:43:16,robot6,4622,284,4.0,560,4300
1554,0709184322robot6,-69,zotacC2,2015-07-09 18:43:23,robot6,4622,284,0.0,560,4900
1555,0709184322robot6,-77,zotacB3,2015-07-09 18:43:23,robot6,4622,284,1.0,920,5500
1556,0709184322robot6,-75,zotacB1,2015-07-09 18:43:23,robot6,4622,284,2.0,200,5500
1557,0709184322robot6,-77,zotacC4,2015-07-09 18:43:23,robot6,4622,284,3.0,1280,4900
1558,0709184322robot6,-70,zotacD2,2015-07-09 18:43:23,robot6,4622,284,4.0,560,4300
1564,0709184328robot6,-69,zotacC2,2015-07-09 18:43:29,robot6,4622,284,0.0,560,4900
1565,0709184328robot6,-78,zotacB3,2015-07-09 18:43:29,robot6,4622,284,1.0,920,5500
1566,0709184328robot6,-75,zotacB1,2015-07-09 18:43:29,robot6,4622,284,2.0,200,5500
1567,0709184328robot6,-78,zotacC4,2015-07-09 18:43:29,robot6,4622,284,3.0,1280,4900
1568,0709184328robot6,-71,zotacD2,2015-07-09 18:43:29,robot6,4622,284,4.0,560,4300
1574,0709184334robot6,-70,zotacC2,2015-07-09 18:43:36,robot6,4622,284,0.0,560,4900
1575,0709184334robot6,-79,zotacB3,2015-07-09 18:43:36,robot6,4622,284,1.0,920,5500
1576,0709184334robot6,-75,zotacB1,2015-07-09 18:43:36,robot6,4622,284,2.0,200,5500
1577,0709184334robot6,-77,zotacC4,2015-07-09 18:43:36,robot6,4622,284,3.0,1280,4900
1578,0709184334robot6,-70,zotacD2,2015-07-09 18:43:36,robot6,4622,284,4.0,560,4300
1584,0709184341robot6,-69,zotacC2,2015-07-09 18:43:42,robot6,4622,284,0.0,560,4900
1585,0709184341robot6,-78,zotacB3,2015-07-09 18:43:42,robot6,4622,284,1.0,920,5500
1586,0709184341robot6,-75,zotacB1,2015-07-09 18:43:42,robot6,4622,284,2.0,200,5500
1587,0709184341robot6,-78,zotacC4,2015-07-09 18:43:42,robot6,4622,284,3.0,1280,4900
1588,0709184341robot6,-71,zotacD2,2015-07-09 18:43:42,robot6,4622,284,4.0,560,4300
1594,0709184347robot6,-69,zotacC2,2015-07-09 18:43:49,robot6,4622,284,0.0,560,4900
1595,0709184347robot6,-79,zotacB3,2015-07-09 18:43:49,robot6,4622,284,1.0,920,5500
1596,0709184347robot6,-78,zotacC4,2015-07-09 18:43:49,robot6,4622,284,2.0,1280,4900
1597,0709184347robot6,-70,zotacD2,2015-07-09 18:43:49,robot6,4622,284,3.0,560,4300
1598,0709184347robot6,-77,zotacB2,2015-07-09 18:43:49,robot6,4622,284,4.0,560,5500
1603,0709184354robot6,-69,zotacC2,2015-07-09 18:43:55,robot6,4622,284,0.0,560,4900
1604,0709184354robot6,-78,zotacB3,2015-07-09 18:43:55,robot6,4622,284,1.0,920,5500
1605,0709184354robot6,-78,zotacC4,2015-07-09 18:43:55,robot6,4622,284,2.0,1280,4900
1606,0709184354robot6,-70,zotacD2,2015-07-09 18:43:55,robot6,4622,284,3.0,560,4300
1607,0709184354robot6,-77,zotacB2,2015-07-09 18:43:55,robot6,4622,284,4.0,560,5500
1613,0709184400robot6,-69,zotacC2,2015-07-09 18:44:02,robot6,4622,284,0.0,560,4900
1614,0709184400robot6,-79,zotacB3,2015-07-09 18:44:02,robot6,4622,284,1.0,920,5500
1615,0709184400robot6,-78,zotacC4,2015-07-09 18:44:02,robot6,4622,284,2.0,1280,4900
1616,0709184400robot6,-71,zotacD2,2015-07-09 18:44:02,robot6,4622,284,3.0,560,4300
1617,0709184400robot6,-77,zotacB2,2015-07-09 18:44:02,robot6,4622,284,4.0,560,5500
1623,0709184407robot6,-69,zotacC2,2015-07-09 18:44:08,robot6,4622,284,0.0,560,4900
1624,0709184407robot6,-78,zotacB3,2015-07-09 18:44:08,robot6,4622,284,1.0,920,5500
1625,0709184407robot6,-78,zotacC4,2015-07-09 18:44:08,robot6,4622,284,2.0,1280,4900
1626,0709184407robot6,-71,zotacD2,2015-07-09 18:44:08,robot6,4622,284,3.0,560,4300
1627,0709184407robot6,-77,zotacB2,2015-07-09 18:44:08,robot6,4622,284,4.0,560,5500
1633,0709184413robot6,-70,zotacC2,2015-07-09 18:44:14,robot6,4622,284,0.0,560,4900
1634,0709184413robot6,-79,zotacB3,2015-07-09 18:44:14,robot6,4622,284,1.0,920,5500
1635,0709184413robot6,-79,zotacC4,2015-07-09 18:44:14,robot6,4622,284,2.0,1280,4900
1636,0709184413robot6,-70,zotacD2,2015-07-09 18:44:14,robot6,4622,284,3.0,560,4300
1637,0709184413robot6,-77,zotacB2,2015-07-09 18:44:14,robot6,4622,284,4.0,560,5500
1643,0709184420robot6,-69,zotacC2,2015-07-09 18:44:21,robot6,4622,284,0.0,560,4900
1644,0709184420robot6,-79,zotacB3,2015-07-09 18:44:21,robot6,4622,284,1.0,920,5500
1645,0709184420robot6,-78,zotacC4,2015-07-09 18:44:21,robot6,4622,284,2.0,1280,4900
1646,0709184420robot6,-71,zotacD2,2015-07-09 18:44:21,robot6,4622,284,3.0,560,4300
1647,0709184420robot6,-77,zotacB2,2015-07-09 18:44:21,robot6,4622,284,4.0,560,5500
1653,0709184426robot6,-70,zotacC2,2015-07-09 18:44:27,robot6,4622,284,0.0,560,4900
1654,0709184426robot6,-79,zotacB3,2015-07-09 18:44:27,robot6,4622,284,1.0,920,5500
1655,0709184426robot6,-77,zotacC4,2015-07-09 18:44:27,robot6,4622,284,2.0,1280,4900
1656,0709184426robot6,-71,zotacD2,2015-07-09 18:44:27,robot6,4622,284,3.0,560,4300
1657,0709184426robot6,-77,zotacB2,2015-07-09 18:44:27,robot6,4622,284,4.0,560,5500
1662,0709184433robot6,-69,zotacC2,2015-07-09 18:44:34,robot6,4622,284,0.0,560,4900
1663,0709184433robot6,-79,zotacB3,2015-07-09 18:44:34,robot6,4622,284,1.0,920,5500
1664,0709184433robot6,-78,zotacC4,2015-07-09 18:44:34,robot6,4622,284,2.0,1280,4900
1665,0709184433robot6,-72,zotacD2,2015-07-09 18:44:34,robot6,4622,284,3.0,560,4300
1666,0709184433robot6,-77,zotacB2,2015-07-09 18:44:34,robot6,4622,284,4.0,560,5500
1671,0709184439robot6,-70,zotacC2,2015-07-09 18:44:40,robot6,4622,284,0.0,560,4900
1672,0709184439robot6,-79,zotacB3,2015-07-09 18:44:40,robot6,4622,284,1.0,920,5500
1673,0709184439robot6,-79,zotacC4,2015-07-09 18:44:40,robot6,4622,284,2.0,1280,4900
1674,0709184439robot6,-70,zotacD2,2015-07-09 18:44:40,robot6,4622,284,3.0,560,4300
1675,0709184439robot6,-77,zotacB2,2015-07-09 18:44:40,robot6,4622,284,4.0,560,5500
1681,0709184445robot6,-69,zotacC2,2015-07-09 18:44:47,robot6,4622,284,0.0,560,4900
1682,0709184445robot6,-80,zotacB3,2015-07-09 18:44:47,robot6,4622,284,1.0,920,5500
1683,0709184445robot6,-79,zotacC4,2015-07-09 18:44:47,robot6,4622,284,2.0,1280,4900
1684,0709184445robot6,-70,zotacD2,2015-07-09 18:44:47,robot6,4622,284,3.0,560,4300
1685,0709184445robot6,-77,zotacB2,2015-07-09 18:44:47,robot6,4622,284,4.0,560,5500
1691,0709184452robot6,-69,zotacC2,2015-07-09 18:44:53,robot6,4622,284,0.0,560,4900
1692,0709184452robot6,-79,zotacB3,2015-07-09 18:44:53,robot6,4622,284,1.0,920,5500
1693,0709184452robot6,-79,zotacC4,2015-07-09 18:44:53,robot6,4622,284,2.0,1280,4900
1694,0709184452robot6,-72,zotacD2,2015-07-09 18:44:53,robot6,4622,284,3.0,560,4300
1695,0709184452robot6,-78,zotacB2,2015-07-09 18:44:53,robot6,4622,284,4.0,560,5500
1701,0709184458robot6,-69,zotacC2,2015-07-09 18:45:00,robot6,4622,284,0.0,560,4900
1702,0709184458robot6,-79,zotacB3,2015-07-09 18:45:00,robot6,4622,284,1.0,920,5500
1703,0709184458robot6,-79,zotacC4,2015-07-09 18:45:00,robot6,4622,284,2.0,1280,4900
